pmid,title,abstract,year,disease_group
38568439,Air Pollution Exposure and Interstitial Lung Features in SPIROMICS Participants with Chronic Obstructive Pulmonary Disease.,"<b>Rationale:</b> It is unknown whether air pollution is associated with radiographic features of interstitial lung disease in individuals with chronic obstructive pulmonary disease (COPD). <b>Objectives:</b> To determine whether air pollution increases the prevalence of interstitial lung abnormalities (ILA) or percent high-attenuation areas (HAA) on computed tomography (CT) in individuals with a heavy smoking history and COPD. <b>Methods:</b> We performed a cross-sectional study of SPIROMICS (Subpopulations and Intermediate Outcome Measures in COPD Study), focused on current or former smokers with COPD. Ten-year exposure to particulate matter ⩽2.5 μm in aerodynamic diameter (PM<sub>2.5</sub>), nitrogen oxides (NO<sub>x</sub>), nitrogen dioxide (NO<sub>2</sub>), and ozone before enrollment CT (completed between 2010 and 2015) were estimated with validated spatiotemporal models at residential addresses. We applied adjusted multivariable modified Poisson regression and linear regression to investigate associations between pollution exposure and relative risk (RR) of ILA or increased percent HAA (between -600 and -250 Hounsfield units), respectively. We assessed for effect modification by <i>MUC5B</i>-promoter polymorphism (variant allele carriers GT or TT vs. GG at rs3705950), smoking status, sex, and percent emphysema. <b>Results:</b> Among 1,272 participants with COPD assessed for HAA, 424 were current smokers, and 249 were carriers of the variant <i>MUC5B</i> allele. A total of 519 participants were assessed for ILA. We found no association between pollution exposure and ILA or HAA. Associations between pollutant exposures and risk of ILA were modified by the presence of <i>MUC5B</i> polymorphism (<i>P</i> value interaction term for NO<sub>x</sub> = 0.04 and PM<sub>2.5</sub> = 0.05) and smoking status (<i>P</i> value interaction term for NO<sub>x</sub> = 0.05; NO<sub>2</sub> = 0.01; and ozone = 0.05). With higher exposure to NO<sub>x</sub> and PM<sub>2.5</sub>, <i>MUC5B</i> variant carriers had an increased risk of ILA (RR per 26 ppb NO<sub>x</sub>, 2.41; 95% confidence interval [CI], 0.97-6.0; and RR per 4 μg ⋅ m<sup>-3</sup> PM<sub>2.5</sub>, 1.43; 95% CI, 0.93-2.2, respectively). With higher exposure to NO<sub>2</sub>, former smokers had an increased risk of ILA (RR per 10 ppb, 1.64; 95% CI, 1.0-2.7). <b>Conclusions:</b> Exposure to ambient air pollution was not associated with interstitial features on CT in this population of heavy smokers with COPD. <i>MUC5B</i> modified the association between pollution and ILA, suggesting that gene-environment interactions may influence prevalence of interstitial lung features in COPD.",2024,respiratory
32547002,Innate Immunity and Cell Surface Receptors in the Pathogenesis of COPD: Insights from Mouse Smoking Models.,"Chronic obstructive pulmonary disease (COPD) is mainly associated with smoking habit. Inflammation is the major initiating process whereby neutrophils and monocytes are attracted into the lung microenvironment by external stimuli present in tobacco leaves and in cigarette smoke, which promote chemotaxis, adhesion, phagocytosis, release of superoxide anions and enzyme granule contents. A minority of smokers develops COPD and different molecular factors, which contribute to the onset of the disease, have been put forward. After many years of research, the pathogenesis of COPD is still an object of debate. In vivo models of cigarette smoke-induced COPD may help to unravel cellular and molecular mechanisms underlying the pathogenesis of COPD. The mouse represents the most favored animal choice with regard to the study of immune mechanisms due to its genetic and physiological similarities to humans, the availability of a large variability of inbred strains, the presence in the species of several genetic disorders analogous to those in man, and finally on the possibility to create models ""made-to-measure"" by genetic manipulation. The review outlines the different response of mouse strains to cigarette smoke used in COPD studies while retaining a strong focus on their relatability to human patients. These studies reveal the importance of innate immunity and cell surface receptors in the pathogenesis of pulmonary injury induced by cigarette smoking. They further advance the way in which we use wild type or genetically manipulated strains to improve our overall understanding of a multifaceted disease such as COPD. The structural and functional features, which have been found in the different strains of mice after chronic exposure to cigarette smoke, can be used in preclinical studies to develop effective new therapeutic agents for the different phenotypes in human COPD.",2020,respiratory
39969938,Effect of Smoking on Mortality in Individuals With COPD in the United States.,"<b>Background:</b> COPD remains a significant public health challenge and a leading cause of mortality in the United States. Whereas the detrimental impact of smoking on COPD progression is well documented, the specific effects of smoking status on mortality risk among adults with COPD require further elucidation. Thus, this study investigates the relationship between smoking status (current smoker, former smoker, non-smoker) and mortality risk among patients diagnosed with COPD. <b>Methods:</b> We analyzed data from the National Health Interview Survey (NHIS), which was linked to mortality data from the National Death Index (NDI). Survival probabilities were estimated by using the Kaplan-Meier method, and the associations between smoking status and mortality risk were quantified by using hazard ratios (HR) and 95% CIs derived from univariate and multivariate Cox proportional hazards regression models. In the multivariate models, we adjusted for sex, age, marital status, heart condition, drinking status, body mass index, and health status. <b>Results:</b> The multivariate model revealed a significantly higher mortality risk for former smokers (HR 1.619, 95% CI 1.198-2.188) and current smokers (HR 1.894, 95% CI 1.386-2.590) compared with non-smokers. Marital status significantly modified the smoking status-mortality relationship in adults with COPD (<i>P</i> = .01), with single/never married former smokers exhibiting the highest mortality risk (HR 3.711, 95% CI 1.130-12.187). <b>Conclusions:</b> Both current and former smoking statuses are associated with an increased mortality risk in adults with COPD. These findings underscore the critical impact of smoking on mortality risk among adults with COPD and highlight the significant modifying effect of marital status.",2025,respiratory
30464013,High COPD prevalence at high altitude: does household air pollution play a role?,"Studies comparing chronic obstructive pulmonary disease (COPD) prevalence across altitudes report conflicting results. However, household air pollution (HAP), a major COPD risk factor, was mostly not accounted for in previous analyses and never objectively measured. We aimed to compare the prevalence of COPD and its risk factors between low-resource highlands and lowlands, with a particular focus on objectively measured HAP.We conducted a population-based, observational study in a highland (∼2050 m above sea level) and a lowland (∼750 m above sea level) setting in rural Kyrgyzstan. We performed spirometry in randomly selected households, measured indoor particulate matter with an aerodynamic diameter <2.5 µm (PM<sub>2.5</sub>) and administered a questionnaire on other COPD risk factors. Descriptive statistics and multivariable logistic regressions were used for analyses.We included 392 participants: 199 highlanders and 193 lowlanders. COPD was more prevalent among highlanders (36.7% <i>versus</i> 10.4%; p<0.001). Their average PM<sub>2.5</sub> exposure was also higher (290.0 <i>versus</i> 72.0 µg·m<sup>-3</sup>; p<0.001). In addition to high PM<sub>2.5</sub> exposure (OR 3.174, 95% CI 1.061-9.493), the altitude setting (OR 3.406, 95% CI 1.483-7.825), pack-years of smoking (OR 1.037, 95% CI 1.005-1.070) and age (OR 1.058, 95% CI 1.037-1.079) also contributed to a higher COPD prevalence among highlanders.COPD prevalence and HAP were highest in the highlands, and were independently associated. Preventive interventions seem warranted in these low-resource, highland settings. With this study being one of the first spirometry-based prevalence studies in Central Asia, generalisability needs to be assessed.",2019,respiratory
34998380,Respiratory-related death in individuals with incident asthma and COPD: a competing risk analysis.,"Distinguishing between mortality attributed to respiratory causes and other causes among people with asthma, COPD, and asthma-COPD overlap (ACO) is important. This study used electronic health records in England to estimate excess risk of death from respiratory-related causes after accounting for other causes of death. We used linked Clinical Practice Research Datalink (CPRD) primary care and Office for National Statistics mortality data to identify adults with asthma and COPD from 2005 to 2015. Causes of death were ascertained using death certificates. Hazard ratios (HR) and excess risk of death were estimated using Fine-Gray competing risk models and adjusting for age, sex, smoking status, body mass index and socioeconomic status. 65,021 people with asthma and 45,649 with COPD in the CPRD dataset were frequency matched 5:1 with people without the disease on age, sex and general practice. Only 14 in 100,000 people with asthma are predicted to experience a respiratory-related death up to 10 years post-diagnosis, whereas in COPD this is 98 in 100,000. Asthma is associated with an 0.01% excess incidence of respiratory related mortality whereas COPD is associated with an 0.07% excess. Among people with asthma-COPD overlap (N = 22,145) we observed an increased risk of respiratory-related death compared to those with asthma alone (HR = 1.30; 95% CI 1.21-1.40) but not COPD alone (HR = 0.89; 95% CI 0.83-0.94). Asthma and COPD are associated with an increased risk of respiratory-related death after accounting for other causes; however, diagnosis of COPD carries a much higher probability. ACO is associated with a lower risk compared to COPD alone but higher risk compared to asthma alone.",2022,respiratory
37394482,Smoking cessation after diagnosis of COPD is associated with lower all-cause and cause-specific mortality: a nationwide population-based cohort study of South Korean men.,"The most effective way to halt the advancement of COPD is smoking cessation. However, limited data are available on the question of whether quitting smoking within two years after COPD diagnosis reduces the risk of mortality. The goal of our research was to analyze the relationship between quitting smoking after COPD diagnosis and the risks of all-cause and cause-specific mortality, using the Korean National Health Insurance Service (NHIS) database. This study included 1,740 male COPD patients aged 40 years or more who had been newly diagnosed within the 2003-2014 time period and had smoked prior to their COPD diagnosis. The patients were categorized into two groups according to their smoking status after COPD diagnosis: (i) persistent smokers (ii) quitters (smoking cessation within two years of COPD diagnosis). Multivariate Cox proportional hazard regression was performed to determine the adjusted hazard ratio (HR) and 95% confidence interval (CI) for both all-cause and cause-specific mortality. Among 1,740 patients (mean age, 64.6 years; mean follow-up duration, 7.6 years), 30.5% stopped smoking after COPD diagnosis. Quitters gained a 17% risk reduction in all-cause mortality (aHR, 0.83; 95% CI, 0.69-1.00) and a 44% risk reduction in cardiovascular mortality (aHR, 0.56; 95% CI, 0.33-0.95) compared with persistent smokers. Our study found that patients who quit smoking within two years after COPD diagnosis had lower risks of all-cause and cardiovascular mortality relative to persistent smokers. These results can be used to encourage newly diagnosed COPD patients to stop smoking.",2023,respiratory
34649155,Unmet need in the management of chronic obstructive pulmonary disease in the Middle East and Africa region: An expert panel consensus.,"Chronic obstructive pulmonary disease (COPD) has a significant impact on healthcare systems and health-related quality of life. Increased prevalence of smoking is an important factor contributing to high burden of COPD in the Middle East and Africa (MEA). Several other factors including sedentary lifestyle, urbanization, second-hand smoke, air pollution, and occupational exposure are also responsible for the upsurge of COPD in the MEA. Frequent COPD exacerbations accelerate disease progression, progressively deteriorate the lung function, and negatively affect quality of life. This consensus is based on review of the published evidence, international and regional guidelines, and insights provided by the expert committee members from the MEA region. Spirometry, though the gold standard for diagnosis, is often unavailable and/or underutilized leading to underdiagnosis of COPD in primary care settings. Low adherence to the treatment guidelines and delayed use of appropriate combination therapy including triple therapy are additional barriers in management of COPD in MEA. It is necessary to recognize COPD as a screenable condition and develop easy and simple screening tools to facilitate early diagnosis. Knowledge of the disease symptomatology at patient and physician level and adherence to the international or regional guidelines are important to create awareness about harmful effects of smoking and develop national guidelines to focus on prevention on COPD. Implementation of vaccination program and pulmonary rehabilitation are equally valuable to manage patients with COPD at local and regional level. We present recommendations made by the expert panel for improved screening, diagnosis, and management of COPD in MEA.",2021,respiratory
27737010,"Smoking and Early COPD as Independent Predictors of Body Composition, Exercise Capacity, and Health Status.","The effects of tobacco smoke, mild/moderate COPD disease and their combined effect on health status (HS), body composition (BC), and exercise capacity (EC) impairment are still unclear. We hypothesized that smoking and early COPD have a joint negative influence on these outcomes. We evaluated 32 smokers (smoking history >10 pack/years), 32 mild/moderate COPD (current smokers or former smokers), and 32 never smokers. All individuals underwent medical and smoking status evaluations, pre and post-bronchodilator spirometry, BC [fat-free mass (FFM) and FFM index (FFMI)], EC [six-minute walk distance (6MWD)] and HS [Medical Outcomes Study 36-Item Short-Form Health Survey (SF-36)]. FFM (p = 0.02) and FFMI (p = 0.008) were lower in COPD than never smokers. 6MWT, as a percentage of reference values for the Brazilian population, was lower in COPD and smokers than never smokers (p = 0.01). Smokers showed worse SF-36 score for functional capacity than never smokers (p<0.001). SF-36 score for physical functioning (p<0.001) and role-emotional (p<0.001) were impaired in COPD patients than smokers. SF-36 scores for physical functioning (p<0.001), role-physical (p = 0.01), bodily pain (p = 0.01), vitality (p = 0.04) and role-emotional (p<0.001) were lower in COPD than never smokers. Multiple linear regression analysis showed that both COPD diagnosis and smoking were inversely associated with FFMI, 6MWD and HS. Smoking and early COPD have a joint negative influence on body composition, exercise capacity and health status.",2016,respiratory
35620348,Prevalence of Chronic Obstructive Pulmonary Disease and Chronic Bronchitis Among Predominantly Smoking Workers in the Seafood Industry in Greenland.,"For decades, the prevalence of smoking has been high in Greenland. Even so, the prevalence of chronic obstructive pulmonary disease (COPD), a smoking-related disease, remains largely unexplored. This cross-sectional study aimed to estimate the prevalence of COPD and chronic bronchitis (CB) among Inuit workers in the seafood industry in Greenland. A total of 355 participants, 254 males and 101 females, met the inclusion criteria. Participants had a mean age of 38 years (standard deviation 13.5; range 17-68 years). COPD was diagnosed based on post-bronchodilator ratio between forced expiratory volume within one second and forced vital capacity (FEV<sub>1</sub>/FVC) below the lower limit of normal (LLN) according to the Global Lung Function Initiative. Participants completed a questionnaire aiming to diagnose CB. The overall prevalence was 9.9% for COPD; 7.4% for CB. Participants were predominantly smokers; 73.2% active smokers, 91.8% active or former smokers. The prevalence of COPD was high, especially among those under 40 years of age. Both COPD and CB were associated with smoking status. This study among Greenlandic seafood workers found that smoking was a risk factor for COPD and CB among Greenlanders of Inuit origin. The high prevalence of COPD and the high prevalence of smoking underlines the importance of further initiatives to reduce smoking in Greenland.",2022,respiratory
39467610,20-year trends in excess costs of COPD.,"Several major risk factors for COPD, such as population ageing, smoking rates and air pollution levels, are rapidly changing, causing inevitable changes in the population burden of COPD. We determined the excess direct costs of COPD and their trend from 2001 to 2020. Using administrative health data from British Columbia, Canada, we created a retrospective matched cohort of physician-diagnosed COPD patients and non-COPD individuals. Excess direct medical costs (in 2020 Canadian dollars (CAD)) were estimated by analysing hospital records, outpatient services, medications and community care services. Comorbidity classes were assessed using International Classification of Diseases codes. Excess COPD costs were estimated as the adjusted difference in direct medical costs between the COPD and non-COPD cohorts. There were 208 554 and 404 703 individuals in the COPD and non-COPD cohorts, respectively (47.8% female; mean baseline age 69.1 and 68.2 years, respectively). Direct medical costs for COPD were CAD 9224 per patient-year compared to CAD 3396 per patient-year for non-COPD, giving rise to excess costs of CAD 5828 (95% CI 5759-5897) per patient-year. Excess costs increased by 48% over the study period. Excess costs due to comorbidities were CAD 3588 (95% CI 3554-3622) per patient-year, with cardiovascular-related conditions alone exceeding the costs attributed to COPD (CAD 1375 <i>versus</i> 904 per patient-year). Despite multifaceted prevention and management initiatives, COPD-related economic burden is increasing, with the majority of costs due to comorbid conditions. Rising per-patient costs, combined with the flat or increasing prevalence of COPD in many jurisdictions, indicates a significant increase in COPD burden.",2025,respiratory
36611860,"Mechanisms of Lung Damage and Development of COPD Due to Household Biomass-Smoke Exposure: Inflammation, Oxidative Stress, MicroRNAs, and Gene Polymorphisms.","Chronic exposure to indoor biomass smoke from the combustion of solid organic fuels is a major cause of disease burden worldwide. Almost 3 billion people use solid fuels such as wood, charcoal, and crop residues for indoor cooking and heating, accounting for approximately 50% of all households and 90% of rural households globally. Biomass smoke contains many hazardous pollutants, resulting in household air pollution (HAP) exposure that often exceeds international standards. Long-term biomass-smoke exposure is associated with Chronic Obstructive Pulmonary Disease (COPD) in adults, a leading cause of morbidity and mortality worldwide, chronic bronchitis, and other lung conditions. Biomass smoke-associated COPD differs from the best-known cigarette smoke-induced COPD in several aspects, such as a slower decline in lung function, greater airway involvement, and less emphysema, which suggests a different phenotype and pathophysiology. Despite the high burden of biomass-associated COPD, the molecular, genetic, and epigenetic mechanisms underlying its pathogenesis are poorly understood. This review describes the pathogenic mechanisms potentially involved in lung damage, the development of COPD associated with wood-derived smoke exposure, and the influence of genetic and epigenetic factors on the development of this disease.",2022,respiratory
31357875,Different Relationships between F<sub>E</sub>NO and COPD Characteristics in Smokers and Ex-Smokers.,"Exhaled nitric oxide (F<sub>E</sub>NO) is a marker of type-2 inflammation in asthma and is used in its management. However, smokers and ex-smokers have lower F<sub>E</sub>NO values, and the clinical use of F<sub>E</sub>NO values in COPD patients is unclear. Therefore, we investigated if F<sub>E</sub>NO had a relationship to different COPD characteristics in smoking and ex-smoking subjects. Patients with COPD (<i>n</i> = 533, 58% females) were investigated while in stable condition. Measurements of F<sub>E</sub>NO<sub>50</sub>, blood cell counts, IgE sensitisation and lung function were performed. Medication reconciliation was used to establish medication usage. Smokers (<i>n</i> = 150) had lower F<sub>E</sub>NO<sub>50</sub> 9 (8, 10) ppb (geometric mean, 95% confidence interval) than ex-smokers did (<i>n</i> = 383) 15 (14, 16) ppb, <i>p</i> < 0.001. F<sub>E</sub>NO<sub>50</sub> was not associated with blood eosinophil or neutrophil levels in smokers, but in ex-smokers significant associations were found (<i>r</i> = 0.23, <i>p</i> < 0.001) and (<i>r</i> = -0.18, <i>p</i> = 0.001), respectively. Lower F<sub>E</sub>NO values were associated with lower FEV<sub>1</sub>% predicted in both smokers (<i>r</i> = 0.17, <i>p</i> = 0.040) and ex-smokers (<i>r</i> = 0.20, <i>p</i> < 0.001). Neither the smokers nor ex-smokers with reported asthma or IgE sensitisation were linked to an increase in F<sub>E</sub>NO<sub>50</sub>. Ex-smokers treated with inhaled corticosteroids (ICS) had lower F<sub>E</sub>NO<sub>50</sub> 14 (13, 15) ppb than non-treated ex-smokers 17 (15, 19) ppb, <i>p</i> = 0.024. This was not found in smokers (<i>p</i> = 0.325). F<sub>E</sub>NO is associated with eosinophil inflammation and the use of ICS in ex-smoking COPD subjects, but not in smoking subjects suggesting that the value of F<sub>E</sub>NO as an inflammatory marker is more limited in smoking subjects. The association found between low F<sub>E</sub>NO values and low lung function requires further investigation.",2019,respiratory
33690706,Prediction of COPD risk accounting for time-varying smoking exposures.,"Chronic Obstructive Pulmonary Disease (COPD) is the fourth leading cause of death in the United States. Studies have primarily assessed the relationship between smoking on COPD risk focusing on summary measures, like smoking status. Develop a COPD risk prediction model incorporating individual time-varying smoking exposures. The Nurses' Health Study (N = 86,711) and the Health Professionals Follow-up Study (N = 39,817) data was used to develop a COPD risk prediction model. Data was randomly split in 50-50 samples for model building and validation. Cox regression with time-varying covariates was used to assess the association between smoking duration, intensity and year-since-quit and self-reported COPD diagnosis incidence. We evaluated the model calibration as well as discriminatory accuracy via the Area Under the receiver operating characteristic Curve (AUC). We computed 6-year risk of COPD incidence given various individual smoking scenarios. Smoking duration, year-since-quit (if former smokers), sex, and interaction of sex and smoking duration are significantly associated with the incidence of diagnosed COPD. The model that incorporated time-varying smoking variables yielded higher AUCs compared to models using only pack-years. The AUCs for the model were 0.80 (95% CI: 0.74-0.86) and 0.73 (95% CI: 0.70-0.77) for males and females, respectively. Utilizing detailed smoking pattern information, the model predicts COPD risk with better accuracy than models based on only smoking summary measures. It might serve as a tool for early detection programs by identifying individuals at high-risk for COPD.",2021,respiratory
34595990,"Strategies for the prevention, diagnosis and treatment of COPD in low- and middle- income countries: the importance of primary care.","Low- and middle-income countries (LMICs) bear a high proportion of the global morbidity and mortality caused by COPD. Increased exposure to risk factors throughout life (e.g. malnutrition, indoor and outdoor air pollution, and smoking) is associated with higher COPD prevalence in LMICs and the lack of treatment availability increases avoidable harm. This review covers the epidemiology and burden of COPD in LMICs, and challenges and recommendations related to health-care systems, prevention, diagnosis, and treatment. Main challenges are related to under-resourced health-care systems (such as limited availability of spirometry, rehabilitation, and medicines). Lack of policy and practical local guidelines on COPD diagnosis and management further contribute to the low diagnostic and treatment rates. In the absence of, or limited number of respiratory specialists, primary care practitioners (general practitioners, nurses, pharmacists, physiotherapists, and community health workers) play an even more pivotal role in COPD management in LMICs. Raising awareness on COPD, educating health-care workers, patients, and communities on cost-effective preventive measures as well as improving availability, affordability and proper use of diagnostic and pharmacological and non-pharmacologic treatment in primary care are the key interventions needed to improve COPD prevention, diagnosis, and care in LMICs.",2021,respiratory
36767357,Excessive Facial Wrinkling Is Associated with COPD Occurrence-Does COPD Damage Skin Beauty and Quality?,"The aim of this study was to investigate facial wrinkling in COPD patients, its relationship with lung function parameters, and the differences in wrinkling between COPD patients and smokers without COPD. The study included 56 patients with COPD with smoking history and 84 controls. Wrinkle intensity was measured and classified using Daniell's grading system, and the total length of wrinkles was also estimated. The predominant grades of Daniell's scale were IV-V for COPD patients (89.3% of current and 75.0% of former smokers), III-V for controls who currently smoke (89.2%), and II-III for former (92.9%) and never smokers (100%) controls. These distributions were statistically significantly different, but current and former smokers with COPD and COPD former smokers and control current smokers did not differ. In terms of the total length of wrinkles, the COPD patients possessed significantly longer wrinkles than the control subgroups (all <i>p</i>-values were <0.004). Negative correlations between wrinkle length and lung parameters were found. This phenomenon seems to be independent of smoking, but the length of wrinkles is related to lung function parameters. It seems that not only smoking but also COPD damages skin beauty and quality.",2023,respiratory
29499062,Clinical and inflammatory characteristics of Asthma-COPD overlap in workers with occupational asthma.,"Although Asthma-COPD Overlap (ACO) has been described among populations of subjects with COPD or asthma, ACO has never been described among a population of subjects with occupational asthma (OA). The aims of this study were to: 1. identify ACO in a population of subjects with OA; and 2. compare the clinical characteristics between ACO and OA. This retrospective study included all subjects diagnosed with OA between 2000 and 2017 in an OA referral center. Occupational Asthma-COPD Overlap (OACO) was defined as post-bronchodilator FEV1/FVC < 70% and smoking history ≥ 10 pack-years, along with a diagnosis of OA. Three hundred and four subjects were included, 262 (86.2%) were classified as OA and 42 (13.8%) as OACO. OA subjects presented higher sputum eosinophil counts after a specific-inhalation challenge than subjects with OACO (median [IQR]: 6.5 [17.0] vs 2.3 [3.5]). After adjusting for confounding factors, subjects with OACO were older (OR: 1.10 [1.05; 1.14]) and were taking higher doses of inhaled corticosteroids than OA subjects (OR, 5.20 [1.77; 16.48]). Subjects with OACO were less often atopic than OA subjects (OR, 0.19 [0.07; 0.62]). Subjects with OACO constitute a distinct clinical and inflammatory phenotype from subjects with OA.",2018,respiratory
27240624,Chronic obstructive pulmonary disease and HIV: are we appropriately screening?,"Individuals with human immunodeficiency virus (HIV) represent a population that is at a higher risk of developing chronic obstructive pulmonary disease (COPD). In this study, we sought to determine the effects of smoking on respiratory symptoms and diseases among HIV-positive patients and to determine if symptomatic patients are being appropriately screened for COPD. HIV-positive individuals completed a self-administered questionnaire. The effects of smoking on respiratory symptoms and diseases were reported as odds ratios (ORs). The COPD screening criteria were adapted from the Canadian Thoracic Society (CTS) guidelines. Two hundred and forty-seven participants were recruited. The median age was 49 years; 75% were male and 92% were on highly active antiretroviral therapy. Smokers represented 66% of the population. Smoking had a statistically significant effect on respiratory symptoms including wheeze (OR 4.8 [95% confidence interval (CI) 1.6-14.2]), phlegm production (OR 4.9 [95% CI: 2.2-10.5]), cough (OR 7.0 [95% CI: 3.0-16.2]), and dyspnea (OR 7.2 [95% CI: 1.7-31.2]). Smoking had a higher odds of respiratory diseases including COPD (OR 4.9 [95% CI: 1.1-21.9]) and bronchitis (OR 3.8 [95% CI: 1.9-7.7]). Among HIV-positive smokers, 40% met the CTS screening criteria, while only 12% self-reported a diagnosis of COPD. The burden of smoking in the HIV population is significant. HIV-positive smokers are more likely to report both respiratory symptoms and diseases than HIV-positive non-smokers. A discrepancy exists between patients who met the CTS screening criteria and those who were diagnosed with COPD, raising the concern for under-recognition and under-diagnosis of COPD in this population.",2016,respiratory
39622328,[Clinical Management of Respiratory Diseases in Neurosurgical Settings].,"Respiratory diseases, such as chronic obstructive pulmonary disease(COPD)and asthma, are becoming increasingly prevalent in super-aging societies. In Japan, the estimated prevalence of COPD among individuals aged 40 years and above is 8.6%, while asthma affects about 10% of adults. These statistics highlight the similarities between COPD and asthma in clinical settings. Both diseases involve chronic airway inflammation and present with symptoms such as chronic cough, sputum production, wheezing, and dyspnea. Exacerbations of these symptoms and complications are critical concerns during the perioperative period. COPD, often caused by long-term smoking, leads to irreversible airway and lung damage, while asthma is characterized by episodic and reversible airway constriction due to chronic inflammation. COPD diagnosis involves spirometry and the exclusion of other diseases, with treatment goals focusing on symptom improvement and risk reduction through smoking cessation, pharmacotherapy(mainly bronchodilators), and non-pharmacological methods(such as pulmonary rehabilitation). Asthma management aims to control inflammation and prevent exacerbations using inhaled corticosteroids and bronchodilators as standard treatments. Perioperative management of both diseases involves improving respiratory function with pharmacotherapy, careful anesthesia selection, and early postoperative mobilization. Consultation with respiratory specialists is recommended for effective management, especially in complex cases.",2024,respiratory
31576117,Chronic Obstructive Pulmonary Disease In Aboriginal Patients Of The Northern Territory Of Australia: A Landscape Perspective.,"The Aboriginal population of Australia has a higher burden of chronic health conditions than non-Aboriginal Australians. However, there is a paucity of data on clinical and demographic characteristics of chronic obstructive pulmonary disease (COPD) in this population. In this retrospective study we evaluated the clinical, demographic and environmental influences in adult Aboriginal patients with COPD living in the regional and remote communities of the Northern Territory of Australia. There were 380 patients (49%) with a diagnosis of COPD of the 767 patients referred to specialist respiratory outreach clinics. The mean age was 57 years (56% were female) and mean±SD BMI was 24.30±7.01 kg/m<sup>2</sup>. Smoking history was noted in 93% of the study cohort. The most common respiratory symptom was shortness of breath in 62%, and inhaled medications (salbutamol, tiotropium, salmeterol/fluticasone) were used by 79%, 44% and 58% of patients, respectively. Spirometry showed obstructive impairment (FEV<sub>1</sub>/FVC <0.7) in 79% (0.56±0.17), with mean FEV<sub>1</sub> 42% of predicted, and a bronchodilator response was present in 28.6%. Comorbid bronchiectasis was diagnosed in 49.8% along with COPD. The relationship between COPD and community demography showed a higher proportion of smokers and those with underlying bronchiectasis to have lower FEV<sub>1</sub>/FVC ratios. Communities with a higher proportion of asthma were younger and had higher smoking rates. Mortality increased with increasing number of exacerbations and hospital admissions. The Aboriginal population with COPD has a higher prevalence of smoking, moderate to severe airflow obstruction on spirometry and frequently co-diagnosed bronchiectasis with increased severity of ventilatory impairment.",2019,respiratory
40749041,"Global burden of major chronic respiratory diseases among older adults aged 55 and above from 1990 to 2021: Changes, challenges, and predictions amid the pandemic.","To characterize sex- and age-specific changes in the comprehensive burden of major chronic respiratory diseases (CRDs) and their attributable risk factors among adults aged ≥55 years globally, regionally, and nationally from 1990 to 2021 using the Global Burden of Disease (GBD) 2021 database. Utilizing the GBD 2021 database, we performed in-depth analyses and preliminary projections of global, regional, and national burden trends for chronic obstructive pulmonary disease (COPD), asthma, and interstitial lung disease & pulmonary sarcoidosis (ILD&PS) through multi-model approaches including but not limited to Age-Period-Cohort (APC) models, Joinpoint regression, and Bayesian Age-Period-Cohort (BAPC) modeling. The overall global CRD burden among adults ≥55 years declined from 1990 to 2021. However, the Corona Virus Disease 2019 (COVID-19) pandemic differentially altered asthma and COPD prevalence and incidence trends globally: low Socio-demographic Index (SDI) regions experienced an accelerated increase in prevalence, while high SDI regions showed a steeper rise in incidence. High mortality and disability-adjusted life years (DALYs) rates remained concentrated in low-middle SDI regions, notably Asia and North America. Consequently, prevalent CRD cases in this age group reached 223 million (95% UI 206.5-241.5) in 2021-accounting for half of all-age cases-with 18.47 million incident cases (95% UI 16.97-20.11), causing 4.15 million deaths (95% UI 3.76-4.58) and 83.67 million DALYs (95% UI 77.49-90.36). Air pollution, smoking, obesity, and chronic cold exposure persistently influenced COPD and asthma prevalence across regions and sexes. The pandemic shifted global CRD burden trends, particularly for asthma followed by COPD. Concurrent with global aging, burden trajectories across SDI levels raise concerns. As COVID-19 becomes endemic, older adults will experience impacts from recurrent viral infections, increasingly manifesting in coming years.",2025,respiratory
37656706,Mendelian randomization study shows a causal effect of asthma on chronic obstructive pulmonary disease risk.,"This study was performed to explore the causal association between asthma and chronic obstructive pulmonary disease(COPD). We obtained summary statistics for asthma from 408,442 Europeans in an open genome-wide association study (GWAS) from the UK Biobank to select strongly associated single nucleotide polymorphisms that could serve as instrumental variables for asthma (P < 5×10-8). Additional summary statistics for COPD were obtained from 193,638 individuals of European ancestry in the GWAS published by FinnGen. Univariable Mendelian randomization(UVMR) analysis was performed using inverse variance weighted (IVW) as the primary method of analysis. The reliability of the results was verified by multivariable MR(MVMR), reverse and replication MR analysis, and sensitivity analysis. In the UVMR analysis, asthma increased the risk of COPD, with an odds ratio (OR) of 1.27 (95% confidence interval (CI) = 1.16-1.39, P = 5.44×10-7). Estimates were consistent in MVMR analyses by the adjustments of smoking initiation, age of smoking initiation, cigarettes per day, PM 2.5, and the combination of the above factors. In the reverse MR analysis, there was no evidence of a causal effect of COPD on asthma risk(OR = 1.02, 95% CI = 0.97-1.07, P = 0.3643). In the replication MR analysis, asthma still increased the risk of COPD. Sensitivity analyses validated the robustness of the above associations. We found that genetically predicted asthma was positively associated with the risk of COPD. Additionally, there was no evidence that COPD increases the risk of asthma. Further clarification of this link and underlying mechanisms is needed to identify feasible measures to promote COPD prevention.",2023,respiratory
