pmid,title,abstract,year,disease_group
38347682,Dietary Factors Differ Between Young-Onset and Older-Onset Colorectal Cancer Patients.,"We aimed to evaluate differences in dietary factors between young-onset (diagnosed at ages <50) and older-onset colorectal cancer (CRC). CRC patients diagnosed from 1998 to 2018 reported to the Puget Sound Surveillance, Epidemiology, and End Results registry were recruited using mail and telephone. Consented patients completed questionnaires assessing demographics, medical history, and CRC risk factors, including dietary factors. We used multi-variable logistic regression to calculate adjusted odds ratios (ORs) and 95% confidence intervals (CIs) comparing dietary intake in young-onset vs. older-onset CRC. Analyses included 1,087 young- and 2,554 older-onset CRC patients. Compared to older-onset CRC, young-onset CRC patients had lower intake of vegetables (OR for highest intake vs. lowest = 0.59 CI: 0.55, 0.64) and fruit (OR for highest intake vs. lowest = 0.94 CI: 0.88, 0.99) and higher intake of processed meat (OR for highest intake vs. lowest = 1.82 CI: 1.11, 2.99) and spicy food (OR for highest intake vs. lowest = 1.69 CI: 1.09, 2.61). There was no statistically significant difference between young- and older-onset CRC patients for red meat consumption. Dietary patterns differed between young- and older-onset CRC; young-onset CRC patients had lower intake of vegetables and fruit and higher intakes of processed meat and spicy food.",2024,cancer
32077920,"Meat intake, meat cooking methods, and meat-derived mutagen exposure and risk of sessile serrated lesions.","Red and processed meat, recognized carcinogens, are risk factors for colorectal neoplasia, including polyps, the precursor for colorectal cancer. The mechanism is unclear. One possible explanation is the mutagenic activity of these foods, perhaps due to generation during cooking [e.g., heterocyclic amine (HCA) intake]. Few studies have evaluated meat intake and sessile serrated lesion (SSL) risk, a recently recognized precursor, and no study has evaluated meat cooking methods and meat-derived mutagens with SSL risk. We evaluated intakes of meat, meat cooking methods, and inferred meat mutagens with SSL risk and in comparison to risk of other polyps. Meat, well-done meat, and inferred meat mutagen intakes were evaluated. Polytomous logistic regression models were used to estimate ORs and 95% CIs among cases (556 hyperplastic polyp, 1753 adenoma, and 208 SSL) and controls (3804) in the large colonoscopy-based, case-control study, the Tennessee Colorectal Polyp Study. The highest quartile intakes of red meat (OR: 2.38; 95% CI: 1.44, 3.93), processed meat (OR: 2.03; 95% CI: 1.30, 3.17), well-done red meat (OR: 2.19; 95% CI: 1.34, 3.60), and the HCA 2-amino-3,8-dimethylimidazo[4,5-f]quinoxaline (MeIQX; OR: 2.48; 95% CI: 1.49, 4.16) were associated with increased risk of SSLs in comparison to the lowest quartile intake. High intakes of red and processed meats are strongly and especially associated with SSL risk and part of the association may be due to HCA intake. Future studies should evaluate other mechanism(s) and the potential for primary prevention.",2020,cancer
27886411,"Dog ownership and physical activity among breast, prostate, and colorectal cancer survivors.","Dog ownership has been associated with higher rates of physical activity (PA) in several populations but no study to date has focused on cancer survivors. The purpose of this study was to examine the associations between dog ownership and PA among cancer survivors and to examine correlates of dog ownership. A stratified random sample of 2062 breast cancer survivors, prostate cancer survivors, and colorectal cancer survivors was mailed a questionnaire assessing PA, social cognitive, dog ownership, demographic, and medical variables. Overall, 25% of the sample was dog owners (DOs). There were no significant differences in moderate, vigorous, or total PA minutes between DOs and non-dog owners. There was a significant difference in light PA minutes in favor of DOs (153 vs 112 minutes; 95% CI = 4 to 77; P = .030), however, this was largely restricted to breast cancer survivors (143 vs 79 minutes; 95% CI = 25 to 102; P = .001) who also reported fewer vigorous PA minutes (18 vs 39 minutes; 95% CI = -42 to -1; P = .042). Survivors were more likely to be DOs if they had breast cancer (P = .054), a higher income (P = .021), radiation therapy (P = .029), chemotherapy (P = .010), were younger (P < .001), employed (P < .001), and a current smoker (P = .015). Few social cognitive variables were associated with DO. Dog ownership among cancer survivors was not associated with moderate-to-vigorous PA but was associated with light PA. Further research is necessary to determine if promoting dog ownership and dog walking among cancer survivors may increase PA and possibly improve health outcomes.",2017,cancer
35283438,"Healthy Food Choices, Physical Activity, and Screening Reduce the Risk of Colorectal Cancer.","Cancer is the second leading cause of death in the United States with an estimated 1,806,590 new cases and 606,520 deaths in 2020. Cancer is a public health concern due to the numbers of cases, financial costs, and morbidity and mortality rates. An estimated 42% of all diagnosed cancers and 45% of cancer deaths in the United States in 2014 could be attributed to modifiable risk factors. Colorectal cancer screening is effective because small polyps take years to grow and turn to cancers allowing for early detection and removal of precancerous polyps. Primary prevention of colorectal cancer by risk factor reduction is also effective as these factors cause over half of colorectal cancer cases and deaths. Physical activity, weight control, healthy dietary choices, and abstinence from alcohol and tobacco are protective. The gastroenterology nurse can assess physical activity and food choices as vital signs and recommend a gradual addition of physical activity and a more plant-based diet with reduced processed food. All nurses need to advocate for policy improvements per our pledge to the Code of Ethics for Nurses. Policy changes improve the health of large numbers of people and make healthy behaviors a normalized way of life.",,cancer
40511571,Integrative medicine in breast cancer survivorship care.,"Integrative medicine use is prevalent among breast cancer survivors to improve lifestyle and manage symptoms associated with cancer or its treatment. This review provides an overview of integrative therapies used for lifestyle improvement and symptom management in breast cancer patients, including diet and exercise recommendations, mind-body approaches including mindfulness-based intervention, acupuncture, yoga, massage, and dietary supplements. A balanced diet with an emphasis on plant-based foods and limited consumption of red meat, processed meats, alcohol, and refined sugar is recommended for cancer patients and survivors. Physical activity is also important, with recommendations of 30 minutes of moderate exercise daily, aiming for 150 minutes per week. Mind-body approaches such as meditation, yoga have been shown to improve emotional self-regulation, anxiety, depression, and other symptoms. Acupuncture has demonstrated potential benefits for aromatase inhibitor-induced musculoskeletal symptoms, hot flashes, peripheral neuropathy, and fatigue. Massage may help address pain, anxiety, stress, and improve quality of life (QoL). Supplement use should be approached with caution, especially during active treatment, due to potential interactions with cancer therapies. The review highlights the role of specialized integrative medicine practitioners, such as naturopathic doctors and acupuncturists, in safely incorporating these therapies into standard cancer care. This collaborative approach supports survivors' diverse needs and empowers them to actively participate in their recovery, ultimately improving health outcomes and QoL. Integrative therapy programs within cancer care institutions can provide structure, guidance, and support for patients to safely incorporate these modalities into their treatment and recovery plans.",2025,cancer
27840361,Obesity as Predictor of Mortality of Colorectal Cancer: an Evidence-based Case Report.,"to determine all-cause mortality and cancer-spesific mortality of colorectal cancer patient with obesity. a search was conducted on Pubmed, Proquest, Ebsco, Scopus, and Cochrane based on clinical query. The screening of title and abstract using inclusion and exclusion criteria, filtering double, and reading full text led to one useful article. This study, which is meta-analysis was critically appraised for its validity, importance and applicability. the relative risk of colorectal cancer patient with pre-existing obesity having cancer-specific mortality and all-cause mortality is 1.22 (95% CI, 1.003-1.35) and 1.25 CI (95% CI, 1.14-1.3) respectively, when compared with non-obese colorectal cancer patient. pre-existing obesity is related to increased risk of all-cause mortality and cancer-spesific mortality of in colorectal patient. Control of body weight is recommended in this patient through combination of diet, physical activity, behavior therapy, pharmacotherapy, and surgery.",2016,cancer
26059937,Risk Reduction from Weight Management and Physical Activity Interventions.,"Obesity and low levels of physical activity are associated with a higher risk of breast cancer recurrence and mortality. Currently, over 65% of breast cancer survivors are overweight or obese, and fewer than 30% engage in recommended levels of physical activity. The reason for low adherence to lifestyle guidelines is likely multifactorial. Given the continuing trend of increased obesity and physical inactivity in the United States, worldwide and in breast cancer survivors, more research showing the direct effect of weight loss and/or exercise on breast cancer recurrence and mortality is needed. Many exercise interventions have examined the impact of increasing exercise on changes in quality of life, with most studies showing a favorable effect of exercise on quality of life. Smaller Phase II randomized trials using biomarkers as surrogate endpoints is likely appropriate to answer questions regarding mechanisms of action, exercise type, volume, and intensity, yet a definitive trial of weight loss and exercise on disease-free survival is critical for moving the field forward. Research is also necessary on how to disseminate lifestyle interventions into the clinic and community that lead to clinically meaningful weight losses of at least 5% that are maintained over time, and favorable sustained changes in physical activity levels. Changes in referrals, access, and reimbursement of lifestyle programs may lead to favorable changes in the prevalence of obesity and physical activity in breast cancer survivors and in turn rates of breast cancer recurrence and mortality.",2015,cancer
29289998,Molecular signature of nitric oxide on major cancer hallmarks of colorectal carcinoma.,"Colorectal cancer (CRC) is the one of the most important diseases throughout the world. Several aetiological risk factors, viz. sedentary life style, smoking, alcohol intake, less physical activity, red meat, and microbiota, are associated with the development of CRC. Molecular pathophysiology of CRC implies inflammation, metastasis, apotosis and angiogenesis. Inflammation involves interaction between various immune cells, inflammatory cells, chemokines, cytokines, and pro-inflammatory mediators, such as cyclooxygenase (COX) and lipoxygenase (LOX) pathways, which may lead to signalling towards, tumour cell proliferation, growth, and invasion whereas nitric oxide (NO) has been associated with metastasis, apoptosis, and angiogenesis. Therefore, this review emphasises on the potential molecular mechanisms associated with NO with alteration of cancer biomarkers during development of colorectal carcinogenesis.",2018,cancer
41076992,Using gene-environment interactions to explore pathways for colorectal cancer risk.,"Colorectal cancer (CRC) is a significant public health concern, highlighting the critical need for identifying novel intervention targets for its prevention. We conducted genome-wide interaction analyses for 15 exposures with established or putative CRC risk [body mass index (BMI), height, physical activity, smoking, type 2 diabetes, use of menopausal hormone therapy, non-steroidal anti-inflammatory drugs, and intake of alcohol, calcium, fibre, folate, fruits, processed meat, red meat, and vegetables], and used interaction estimates to explore pathways and genes underlying CRC risk. The adaptive combination of Bayes Factors (ADABF), and over-representation analysis (ORA) were used for pathway analyses, and findings were further investigated using publicly available resources [hallmarks of cancer, Open Targets Platform (OTP)]. A total of 1973 pathways using ADABF, and 840 pathways using ORA, out of the 2950 analysed, were enriched (P < 0.05) for at least one exposure, as well as 1227 genes within the enriched pathways. Data were available for 811/1227 coding genes in the OTP, 241 of which were supported by strong relative abundance of prior evidence (overall OTP score > 0.05). Fifty percent of the genes (617/1227) mapped to at least one hallmark of cancer, most of which (388/617) pertained to the Sustaining Proliferative Signalling hallmark. Our findings reflect previously established pathways for CRC risk and highlight the emerging importance of several less studied genes. Common pathways were found for several combinations of exposures, potentially suggesting common underlying mechanisms. The results of the present analysis provide a basis for further functional research. If confirmed, they may help elucidate the etiological associations between risk factors and CRC risk and ultimately inform personalized prevention strategies. This study was funded by Cancer Research UK (CRUK; grant number:PPRCPJT∖100005) and World Cancer Research Fund International (WCRF; IIG_FULL_2020_022). Funding for grant IIG_FULL_2020_022 was obtained from Wereld Kanker Onderzoek Fonds (WKOF) as part of the World Cancer Research Fund International grant programme. Full funding details for the individual consortia are provided in the acknowledgements.",2025,cancer
33383776,"The Impact of Whole Grain Intake on Gastrointestinal Tumors: A Focus on Colorectal, Gastric, and Esophageal Cancers.","Cereals are one of staple foods in human diet, mainly consumed as refined grains. Nonetheless, epidemiological data indicate that whole grain (WG) intake is inversely related to risk of type 2 diabetes, cardiovascular disease, and several cancer types, as well as to all-cause mortality. Particularly responsive to WG positive action is the gastrointestinal tract, daily exposed to bioactive food components. Herein, we shall provide an up-to-date overview on relationship between WG intake and prevention of gastrointestinal tumors, with a particular focus on colorectal, stomach, and esophagus cancers. Unlike refined counterparts, WG consumption is inversely associated with risk of these gastrointestinal cancers, most consistently with the risk of colorectal tumor. Some WG effects may be mediated by beneficial constituents (such as fiber and polyphenols) that are reduced/lost during milling process. Beside health-promoting action, WGs are still under-consumed in most countries; therefore, World Health Organization and other public/private stakeholders should cooperate to implement WG consumption in the whole population, in order to reach nutritionally effective intakes.",2020,cancer
27431370,"Nutrient-Gene Interaction in Colon Cancer, from the Membrane to Cellular Physiology.","The International Agency for Research on Cancer recently released an assessment classifying red and processed meat as ""carcinogenic to humans"" on the basis of the positive association between increased consumption and risk for colorectal cancer. Diet, however, can also decrease the risk for colorectal cancer and be used as a chemopreventive strategy. Bioactive dietary molecules, such as n-3 polyunsaturated fatty acids, curcumin, and fermentable fiber, have been proposed to exert chemoprotective effects, and their molecular mechanisms have been the focus of research in the dietary/chemoprevention field. Using these bioactives as examples, this review surveys the proposed mechanisms by which they exert their effects, from the nucleus to the cellular membrane. In addition, we discuss emerging technologies involving the culturing of colonic organoids to study the physiological effects of dietary bioactives. Finally, we address future challenges to the field regarding the identification of additional molecular mechanisms and other bioactive dietary molecules that can be utilized in our fight to reduce the incidence of colorectal cancer.",2016,cancer
25528326,Diet-Related Colorectal Cancer Prevention Beliefs and Dietary Intakes in an Urban Minority Population.,"In the United States, colorectal cancer (CRC) is the third leading cause of cancer-related death and third most commonly diagnosed cancer among adults. This study is the first to examine the relationship between diet-related beliefs for colorectal cancer prevention and dietary intake among an urban, predominantly Black population (n = 169). More than two-thirds reported diet-related CRC prevention beliefs. Those with diet-related CRC prevention beliefs had healthier intakes for dietary fiber (p = .005), fruit, vegetable, bean (p = .027), red meat (p = .032), vitamin C (p = .039), and cholesterol (p = .045). Most people may already have diet-related CRC prevention beliefs and having them is associated with a more healthful dietary intake.",2015,cancer
35093005,A risk scoring system to predict the individual incidence of early-onset colorectal cancer.,"The incidence of early-onset colorectal cancer (EOCRC) is increasing at an alarming rate and further studies are needed to identify risk factors and to develop prevention strategies. Risk factors significantly associated with EOCRC were identified using meta-analysis. An individual risk appraisal model was constructed using the Rothman-Keller model. Next, a group of random data sets was generated using the binomial distribution function method, to determine nodes of risk assessment levels and to identify low, medium, and high risk populations. A total of 32,843 EOCRC patients were identified in this study, and nine significant risk factors were identified using meta-analysis, including male sex, Caucasian ethnicity, sedentary lifestyle, inflammatory bowel disease, and high intake of red meat and processed meat. After simulating the risk assessment data of 10,000 subjects, scores of 0 to 0.0018, 0.0018 to 0.0036, and 0.0036 or more were respectively considered as low-, moderate-, and high-risk populations for the EOCRC population based on risk trends from the Rothman-Keller model. This model can be used for screening of young adults to predict high risk of EOCRC and will contribute to the primary prevention strategies and the reduction of risk of developing EOCRC.",2022,cancer
38879601,Unhealthy lifestyle factors and the risk of colorectal cancer: a Mendelian randomization study.,"The purpose of this study was to investigate the causal association between unhealthy lifestyle style factors and the risk of colorectal cancer, with the aim of preventing the occurrence of colorectal cancer by modifying unhealthy lifestyles. A two-sample Mendelian randomization (MR) approach was employed in this study, utilizing the inverse-variance weighted method as the primary research method. This MR analysis analyzed data of 3022 colorectal cancer cases and 174,006 controls from the FinnGen database. Single nucleotide polymorphisms (SNPs) associated with unhealthy lifestyle factors were selected as instrumental variables (IVs), including two obesity-related indicators, BMI (body mass index) and WHR (waist-to-hip ratio). Four phenotypes of smoking (smoking initiation, ever smoked, smoking per day, smoking cessation) and one phenotype of alcohol consumption (drinks per week). Four phenotypes of physical activity (accelerometer-based physical activity, moderate-to-vigorous physical activity, vigorous physical activity, strenuous sports or other exercises). All SNPs were obtained from published genome-wide association studies. The study found that the obesity-related indicator, higher WHR (OR = 1.38, 95% CI 1.12-1.70; P = 0.002) were associated with an increased risk of colorectal cancer, and two smoking phenotypes, cigarettes per day(OR = 1.30, 95% CI 1.01-1.68; P = 0.042)and smoking initiation (OR = 3.48, 95% CI 1.15-10.55; P = 0.028), were potentially associated with an increased risk of colorectal cancer. However, there was no evidence to suggest that physical activities and alcohol consumption were associated with colorectal cancer (all p > 0.05). In addition, the study detected no pleiotropy (all p > 0.05). This MR analysis indicates a causal association between a higher waist-to-hip ratio and the risk of colorectal cancer and a suggestive association between smoking and the risk of colorectal cancer among Europeans. These findings contribute to the understanding of the etiology of colorectal cancer and have potential implications for its prevention.",2024,cancer
28256076,Meat consumption and colorectal cancer risk in Japan: The Takayama study.,"Compared with the abundant data from Western countries, evidence regarding meat consumption and colorectal cancer is limited in the Japanese population. We evaluated colorectal cancer risk in relation to meat consumption in a population-based prospective cohort study in Japan. Participants were 13 957 men and 16 374 women aged ≥35 years in September 1992. Meat intake, assessed with a validated food frequency questionnaire, was controlled for the total energy intake. The incidence of colorectal cancer was confirmed through regional population-based cancer registries and histological identification from colonoscopy in two main hospitals in the study area. From September 1992 to March 2008, 429 men and 343 women developed colorectal cancer. After adjustments for multiple confounders, a significantly increased relative risk of colorectal cancer was observed in the highest versus lowest quartile of the intake of total and red meat among men; the estimated hazard ratios were 1.36 (95% CI: 1.03, 1.79) for total meat (P for trend = 0.022), and 1.44 (95% CI: 1.10, 1.89) for red meat (P for trend = 0.009). A positive association between processed meat intake and colon cancer risk was also observed in men. There was no significant association between colorectal cancer and meat consumption in women. These results suggest that the intake of red and processed meat increases the risk of colorectal or colon cancer among Japanese men. Abstaining from excessive consumption of meat might be protective against developing colorectal cancer.",2017,cancer
25893586,Red and processed meat intake and risk of breast cancer: a meta-analysis of prospective studies.,"Epidemiological studies regarding the association between red and processed meat intake and the risk of breast cancer have yielded inconsistent results. Therefore, we conducted an updated and comprehensive meta-analysis which included 14 prospective studies to evaluate the association of red and processed meat intake with breast cancer risk. Relevant prospective cohort studies were identified by searching PubMed through October 31, 2014, and by reviewing the reference lists of retrieved articles. Study-specific relative risk (RR) estimates were pooled using a random-effects model. Fourteen prospective studies on red meat (involving 31,552 cases) and 12 prospective studies on processed meat were included in the meta-analysis. The summary RRs (95 % CI) of breast cancer for the highest versus the lowest categories were 1.10 (1.02, 1.19) for red meat, and 1.08 (1.01, 1.15) for processed meat. The estimated summary RRs (95 % CI) were 1.11 (1.05, 1.16) for an increase of 120 g/day of red meat, and 1.09 (1.03, 1.16) for an increase of 50 g/day of processed meat. Our findings indicate that increased intake of red and processed meat is associated with an increased risk of breast cancer. Further research with well-designed cohort or interventional studies is needed to confirm the association.",2015,cancer
40781184,"Navigating the Colorectal Cancer Maze: Unveiling Pathways To Diagnosis, Management, Pathophysiology and Prevention.","Colorectal cancer is the third most prevalent cancer globally and the second leading cause of cancer-related mortality. It typically develops over years through the progression of benign polyps to malignancy, driven by genetic alterations-either spontaneous or inherited. This review summarizes current knowledge on colorectal cancer, including its epidemiology, risk factors, diagnostic methods, treatment strategies, preventative measures, and research developments, while identifying knowledge gaps to guide future studies. Colorectal cancer is influenced by numerous lifestyle-related risk factors, such as high-calorie diets, processed foods, red meat, smoking, obesity, and alcohol use. Colonoscopy, imaging tests, and biopsies remain essential for diagnosis, while the TNM staging system continues to guide therapeutic decisions. Treatment options range from early-stage surgical interventions to chemotherapy, radiotherapy, and targeted therapies in advanced stages, with neoadjuvant and adjuvant treatments offering improved outcomes. Experimental therapies, including regorafenib and cancer vaccines, are under investigation. Prevention strategies focus on healthy lifestyles and risk avoidance, alongside screening techniques including fecal occult blood tests, colonoscopy, and sigmoidoscopy. Screening programs emphasize individuals with genetic susceptibility, and clinical trials aim to enhance both screening and therapeutic approaches. Colorectal cancer poses a substantial global health challenge. Advances in diagnostics, treatment, and prevention are promising, but further research is needed to improve management strategies and address gaps in screening. Lifestyle changes and early detection through targeted screening remain critical for reducing the disease burden worldwide.",2025,cancer
37254180,Risk factors of colorectal cancer: the comparison of selected nutritional behaviors of medical and non-medical students.,"The aim of the study was to compare the diet of medical and non-medical students in relation to colorectal cancer risk factors. The study included 239 students of various universities in Bialystok, Poland. Respondents were divided into four groups: students of dietetics at the Medical University (SD), students of other fields of study at the Medical University (SMUB), students of the University of Technology (SBUT) and students of the University of Bialystok (SUB). The research tool was an anonymous questionnaire in an electronic form, designed by the authors of this paper. Overweight was the least common among students of dietetics. Products that may increase the risk of developing colorectal cancer were most frequently consumed by students of non-medical universities. Everyday consumption of processed meat products was declared by 2.08% of SD, 24.00% of SMUB, 16.13% of SBUT and 25.93% of SUB. Red meat was consumed several times a week or every day by 25% of SD, 25.33% of SMUB, 48.39% of SBUT and 35.19% of SUB. Fast-food meals consumption once or several times a week was confirmed by 4.17% of SD, 18.67% of SMUB, 27.42% of SBUT and 38.89% of SUB. The study conducted shows that students expose themselves to colorectal cancer risk factors through their diet.",2023,cancer
30640205,Red meat and processed meat intake and risk of colorectal cancer: a population-based case-control study.,"To examine the association between red meat subtypes intake and risk of colorectal cancer (CRC) among Jewish and Arabs populations in a unique Mediterranean environment. The Molecular Epidemiology of Colorectal Cancer study (n=10 026) is a prospective population-based case-control study in northern Israel. Participants were interviewed in-person about their dietary intake and lifestyle using a questionnaire that included a food-frequency questionnaire. Red meat consumption in Israel was found to be especially low in the Jewish population (1.29±1.45 servings/week), but higher in Arabs (3.0±1.98 servings/week) (P<0.001). Beef was the most commonly consumed red meat by Jews (1.15/1.29 servings/week, 89%) and proportionally less so by Arabs (2.00/3.00, 67%). Processed meat consumption (mostly pork free) was lower among Arabs (0.9±1.56 servings/week) compared with Jews (1.97±2.97 servings/week) (P<0.001). The adjusted odds of CRC per one serving/week of red meat were 1.05 (95% confidence interval: 1.01-1.08) in Jews and 0.94 (0.88-1.01) in Arabs. Compared with no consumption, beef consumption was associated with odds ratio (OR)=0.96 (0.86-1.07) in Jews and 0.94 (0.61-1.45) in Arabs, lamb consumption with OR=1.28 (1.10-1.5) and 1.01 (0.75-1.37), pork consumption with OR=1.44 (1.24-1.67) and 1.07 (0.73-1.56), and processed meat consumption with OR=1.22 (1.10-1.35) and 1.04 (0.82-1.33) in Jews and Arabs, respectively. Overall red meat consumption was associated weakly with CRC risk, significant only for lamb and pork, but not for beef, irrespective of tumor location. Processed meat was associated with mild CRC risk.",2019,cancer
31482651,Meat subtypes and colorectal cancer risk: A pooled analysis of 6 cohort studies in Japan.,"Red meat and processed meat have been suggested to increase risk of colorectal cancer (CRC), especially colon cancer. However, it remains unclear whether these associations differ according to meat subtypes or colon subsites. The present study addressed this issue by undertaking a pooled analysis of large population-based cohort studies in Japan: 5 studies comprising 232 403 participants (5694 CRC cases) for analysis based on frequency of meat intake, and 2 studies comprising 123 635 participants (3550 CRC cases) for analysis based on intake quantity. Study-specific hazard ratios (HRs) and 95% confidence intervals (CIs) were estimated using the Cox proportional hazards model and then pooled using the random effect model. Comparing the highest vs lowest quartile, beef intake was associated with an increased risk of colon cancer in women (pooled HR 1.20; 95% CI, 1.01-1.44) and distal colon cancer (DCC) risk in men (pooled HR 1.30; 95% CI, 1.05-1.61). Frequent intake of pork was associated with an increased risk of distal colon cancer in women (pooled HR 1.44; 95% CI, 1.10-1.87) for ""3 times/wk or more"" vs ""less than 1 time/wk"". Frequent intake of processed red meat was associated with an increased risk of colon cancer in women (pooled HR 1.39; 95% CI, 0.97-2.00; P trend = .04) for ""almost every day"" vs ""less than 1 time/wk"". No association was observed for chicken consumption. The present findings support that intake of beef, pork (women only), and processed red meat (women only) might be associated with a higher risk of colon (distal colon) cancer in Japanese.",2019,cancer
37013476,Associations of combined physical activity and body mass index groups with colorectal cancer survival outcomes.,"Physical activity and BMI have been individually associated with cancer survivorship but have not yet been studied in combinations in colorectal cancer patients. Here, we investigate individual and combined associations of physical activity and BMI groups with colorectal cancer survival outcomes. Self-reported physical activity levels (MET hrs/wk) were assessed using an adapted version of the International Physical Activity Questionnaire (IPAQ) at baseline in 931 patients with stage I-III colorectal cancer and classified into 'highly active' and'not-highly active'(≥ / < 18 MET hrs/wk). BMI (kg/m<sup>2</sup>) was categorized into 'normal weight', 'overweight', and 'obese'. Patients were further classified into combined physical activity and BMI groups. Cox-proportional hazard models with Firth correction were computed to assess associations [hazard ratio (HR), 95% profile HR likelihood confidence interval (95% CI) between individual and combined physical activity and BMI groups with overall and disease-free survival in colorectal cancer patients. 'Not-highly active' compared to 'highly active' and 'overweight'/ 'obese' compared to 'normal weight' patients had a 40-50% increased risk of death or recurrence (HR: 1.41 (95% CI: 0.99-2.06), p = 0.03; HR: 1.49 (95% CI: 1.02-2.21) and HR: 1.51 (95% CI: 1.02-2.26), p = 0.04, respectively). 'Not-highly active' patients had worse disease-free survival outcomes, regardless of their BMI, compared to 'highly active/normal weight' patients. 'Not-highly active/obese' patients had a 3.66 times increased risk of death or recurrence compared to 'highly active/normal weight' patients (HR: 4.66 (95% CI: 1.75-9.10), p = 0.002). Lower activity thresholds yielded smaller effect sizes. Physical activity and BMI were individually associated with disease-free survival among colorectal cancer patients. Physical activity seems to improve survival outcomes in patients regardless of their BMI.",2023,cancer
25489716,Association between adiponectin polymorphisms and the risk of colorectal cancer.,"To discuss the association between adiponectin (ADIPOQ) gene rs2241766 and rs1501299 polymorphisms and the risk of colorectal cancer, and to analyze the role of the interaction between these two loci and environmental factors in colorectal cancer pathogenesis. The case-control study was performed with a 1:1 match. A self-designed questionnaire was used to perform a face-to-face survey with 600 new primary colorectal cancer cases confirmed by histopathology as well as 600 cases of people receiving a physical examination at the same time. The general information, lifestyle, and diet habits, etc. were collected from two groups of study subjects. Polymerase chain reaction-restriction fragment length polymorphism (PCR-RFLP) was used to identify ADIPOQ rs2241766 and rs1501299 genotypes. After adjusting for factors such as colorectal cancer family history, body-mass index (BMI), daily sedentary time, weekly red meat intake frequency, as well regular tea drinking, conditional logistic regression analysis indicated that rs2241766 TG+GG carriers had a higher risk of colorectal cancer than TT carriers (OR=1.433, 95% CI: 1.014-1.985); rs1501299 GT+TT carriers had a lower risk of colorectal cancer than GG carriers (OR=0.723, 95% CI: 0.531-0.902). Generalized multifactor dimensionality reduction analysis showed that ADIPOQ rs2241766 and rs1501299 could have interaction with red meat intake (p=0.001). ADIPOQ rs2241766 and rs1501299 single nucleotide polymorphisms (SNPs) could be associated with colorectal pathogenesis and could have interactions with red meat intake. Both factors impact colorectal cancer occurrence.",2015,cancer
30486551,Association between Dietary and Lifestyle Indices and Colorectal Cancer in Oman: A Case-Control Study.,"Background: Colorectal cancer (CRC) represents a heterogeneous group of diseases characterized by uncontrolled growth and spread of abnormal cells in the body. CRC vary on the basis of both the biologic features of the disease and its associated lifestyle characteristics. The risk of CRC increases with several modifiable factors including obesity, physical inactivity, a diet high in red or processed meat, heavy alcohol consumption, and possibly inadequate intake of fruits and vegetables. We aimed to establish a baseline data for dietary and lifestyle characteristics of Omani adults diagnosed with CRC. Methods: A Case control study conducted at Sultan Qaboos University Hospital, a referral hospital for CRC patients in Oman, and included 279 subjects (109 diagnosed CRC cases and 170 matched controls). All study subjects were recruited on volunteer basis and personally interviewed for preset questions related to sociodemographic data, anthropometric assessment, dietary intake and physical activity. Results: There was no significant difference between cases and controls regarding smoking, alcohol intake, physical activity and dietary fiber intake. However the enrolled cases were more overweight (OR =3.27. 95% CI: 1.91, 7.27), and, had a higher caloric (p =0.001) and macronutrient intake (carbohydrate: p = 0.001; protein: p = 0.017; saturated fat: P = 0.034) than the controls. In addition, the dietary pattern of the cases was characterized by a trend towards low vegetables and fruits intake. Conclusion: CRC maybe prevented through dietary management of high risk groups. This primary prevention approach will ultimately reduce the burden of CRC in Oman.",2018,cancer
